dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,smean,dmean,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_srv_dst,label
0.207369,4,4,568,304,33.756251,31,29,16434.47266,8795.914062,0,0,64.002668,63.947,90.503539,90.427641,142,76,12,4,3,7,0
1.158615,10,10,608,646,16.39889,254,252,3783.828125,4018.591309,2,3,128.735,110.834555,8484.806964,242.824984,61,65,2,1,17,2,1
3.487041,236,438,13558,548216,193.000312,31,29,30974.11328,1254851.875,21,197,14.837119,7.978478,5110.610626,3775.67067,57,1252,7,2,1,10,0
3.204062,16,14,932,728,9.051011,254,252,2182.22998,1687.857544,5,3,207.196998,237.489766,15003.31519,358.7535,58,52,3,1,1,3,0
0.372835,52,42,37210,3380,249.440094,31,29,783080.9375,70808.80469,18,8,7.302784,9.081756,693.912896,23.023545,716,80,2,4,2,1,0
2.352468,10,8,564,354,7.226453,254,252,1727.547363,1054.212036,2,1,258.046444,325.166562,17756.82685,489.642375,56,44,7,4,5,6,1
1.787918,12,10,984,838,11.745505,254,252,4035.979248,3378.230957,3,2,162.446636,184.510328,8916.661975,283.026969,82,84,1,1,1,1,0
0.312058,54,42,37938,3380,304.430585,31,29,954591.75,84599.65625,19,8,5.994693,7.7883,606.414648,20.708973,703,80,1,1,8,1,0
0.224419,8,12,424,8824,84.663064,31,29,13225.26172,288353.5,1,4,32.012287,20.360181,1938.553707,1445.47794,53,735,3,5,4,6,0
0.239183,14,6,8928,320,79.437086,31,29,277310.6875,8930.400391,4,1,18.398692,47.699801,1700.699257,72.899789,638,53,3,4,5,3,0
0.000878,2,2,130,162,3416.856525,31,29,592255.125,738041.0,0,0,0.003,0.001,0.0,0.0,65,81,4,2,12,3,0
0.34381,10,8,836,2134,49.445916,62,252,17521.30664,43465.86719,2,2,38.201111,38.35043,1993.374371,67.599594,84,267,1,1,1,1,1
0.711976,10,6,566,268,21.068126,254,252,5730.530273,2516.938721,2,1,71.602222,117.096203,3718.098569,165.252297,57,45,3,1,1,3,1
0.001047,2,2,132,164,2865.329359,31,29,504297.9688,626552.0,0,0,0.008,0.007,0.0,0.0,66,82,3,6,5,1,0
0.974435,10,8,498,354,17.446008,254,252,3686.23877,2545.064697,2,1,108.149111,124.467,5884.828077,229.898734,50,44,3,1,2,3,0
1.616079,16,8,9704,354,14.231978,254,252,45037.40234,1534.578491,5,1,100.684599,219.097141,7487.685688,397.99925,607,44,2,1,1,2,1
58.029842,4,0,156,0,0.051698,254,0,16.129631,0.0,0,0,19343.28,0.0,27355.518,0.0,39,0,11,3,4,10,0
0.246397,10,6,534,268,60.877364,254,252,15617.07324,7272.815918,2,1,24.540778,44.281602,1259.132411,64.49768,53,45,13,4,4,13,1
0.451422,10,6,556,268,33.228331,254,252,8878.610352,3969.677979,2,1,42.612333,81.156,2224.996946,114.57882,56,45,7,2,2,7,0
2.15642,12,12,994,898,10.665826,254,252,3383.385498,3056.918457,3,2,195.945267,185.122,10767.57723,288.935281,83,75,1,1,1,1,1
0.004558,4,4,568,320,1535.761372,31,29,747696.375,421237.4063,0,0,1.187667,1.004667,1.669716,1.41445,142,80,16,8,7,8,0
0.035975,52,54,3182,39076,2918.693395,31,29,694037.5,8528811.0,7,20,0.71324,0.667811,41.920787,39.999552,61,724,7,1,6,2,0
0.700927,10,8,818,1172,24.253595,62,252,8411.717773,11710.20606,2,2,77.870333,86.660141,4288.199799,130.817617,82,147,5,2,1,4,1
0.497669,12,6,3592,268,34.15925,254,252,52934.78125,3600.786865,3,1,41.07882,84.493602,2389.538794,132.593547,299,45,1,1,1,1,1
2.1e-05,2,0,2448,0,47619.048,254,0,466285728.0,0.0,0,0,0.021,0.0,0.0,0.0,1224,0,1,1,1,2,1
0.788778,10,8,638,354,21.552325,254,252,5831.805664,3144.104004,2,1,82.680444,101.28657,4404.553446,199.769797,64,44,6,2,2,5,1
0.383815,10,8,832,1644,44.292173,254,252,15611.68848,29993.61719,2,2,42.646111,46.862285,2344.902319,69.534531,83,206,2,1,1,1,1
9e-06,2,0,250,0,111111.1072,254,0,111111104.0,0.0,0,0,0.009,0.0,0.0,0.0,125,0,36,11,12,36,1
0.235701,10,6,1218,268,63.639952,254,252,37233.61328,7602.853027,2,1,26.189,45.207602,1256.863707,67.529039,122,45,1,1,1,1,1
2.625188,194,46,231549,2928,91.041095,62,252,701987.0,8730.802734,94,8,13.74444,56.743734,1404.48328,64.161332,1194,64,1,2,1,1,1
0.004118,8,10,1042,824,4128.217424,31,29,1771733.75,1441476.375,2,2,0.509143,0.400444,32.45945,0.688581,130,82,2,4,10,1,0
6e-06,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,57,0,24,17,17,24,1
1.749059,12,10,1490,802,12.006456,254,252,6247.931152,3302.347168,3,2,154.803358,175.548891,8734.579536,290.717219,124,80,2,1,1,2,1
1e-05,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,84,0,4,1,2,1,1
0.001072,2,2,146,178,2798.507427,31,29,544776.125,664179.125,0,0,0.008,0.007,0.0,0.0,73,89,2,2,3,1,0
0.633966,10,8,564,354,26.815317,254,252,6410.437988,3911.881592,2,1,69.399111,89.507289,5452.222483,138.526531,56,44,1,1,1,1,1
0.001086,2,2,146,178,2762.430929,31,29,537753.25,655616.9375,0,0,0.009,0.006,0.0,0.0,73,89,2,4,1,4,0
2.140116,64,26,61244,2050,41.586531,62,252,225363.4844,7371.562988,28,8,33.970096,83.857797,2790.86711,118.717602,957,79,1,1,1,1,1
8e-06,2,0,134,0,125000.0003,62,0,67000000.0,0.0,0,0,0.008,0.0,0.0,0.0,67,0,4,1,1,4,1
0.263886,32,24,3728,5474,208.423331,31,29,109501.8281,159038.375,7,7,8.512451,11.442435,565.704223,17.366488,117,228,1,2,1,1,0
0.221731,10,10,860,3374,85.689414,62,252,27925.72852,109574.2109,2,3,24.636778,19.644556,1192.838409,1459.776483,86,337,2,1,1,1,1
0.001057,2,2,146,178,2838.221339,31,29,552507.0625,673604.5,0,0,0.009,0.006,0.0,0.0,73,89,3,3,2,1,0
0.066864,52,42,37268,3380,1390.883012,31,29,4373295.0,394831.3125,18,8,1.357633,1.618732,160.767801,5.256562,717,80,1,2,5,1,0
1e-06,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,84,0,1,1,17,1,1
0.679672,10,10,1852,1258,27.95466,254,252,19621.22852,13335.84473,2,2,75.417667,68.946555,5055.726244,122.120484,185,126,1,1,1,1,1
47.584915,24,24,2024,4312,0.987708,31,29,326.153778,694.842041,6,6,2162.934773,2068.87837,265700.9134,259865.7489,84,180,6,2,4,3,0
0.633305,10,8,564,354,26.843306,254,252,6417.128906,3915.9646,2,1,69.801444,89.429711,5484.666728,139.077797,56,44,2,1,1,1,1
0.001029,2,2,130,162,2915.451794,31,29,505344.9688,629737.5625,0,0,0.008,0.009,0.0,0.0,65,81,3,3,1,2,0
0.001012,2,2,130,162,2964.426812,31,29,513833.9688,640316.1875,0,0,0.001,0.002,0.0,0.0,65,81,2,2,4,5,0
1.167536,10,8,564,354,14.560579,254,252,3480.834717,2124.131348,2,1,126.778556,163.224281,7688.722439,261.692828,56,44,1,2,1,1,1
0.591161,10,8,828,1086,28.756971,62,252,10095.38867,12869.58984,2,2,65.669889,69.030711,3454.538824,107.419133,83,136,1,1,1,1,1
2.087879,38,178,2584,238382,102.975319,62,252,9640.405273,908263.375,3,87,56.429163,11.332418,2914.250403,1480.282755,68,1339,1,1,1,1,1
1.944026,78,80,4550,72810,80.760237,31,29,18485.34961,295880.8125,7,33,25.243039,24.916539,1430.439632,1421.410363,58,910,13,13,19,10,0
0.067012,64,66,3806,51808,1925.028436,31,29,447322.875,6091327.0,7,26,1.056635,1.021538,67.617459,66.304178,59,785,10,2,10,13,0
0.012099,40,42,2558,23162,6694.768332,31,29,1649723.125,14950657.0,7,14,0.310289,0.281317,18.198817,16.75829,64,551,6,2,3,8,0
0.018082,16,18,1540,1644,1825.019324,31,29,638867.375,687092.125,4,4,1.1832,1.037294,71.751051,2.125793,96,91,19,12,20,20,0
0.01844,16,18,1540,1644,1789.587783,31,29,626464.1875,673752.6875,4,4,1.208667,1.056353,74.216025,1.999634,96,91,16,7,4,7,0
4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,100,0,8,1,2,8,1
0.690135,10,6,534,268,21.734878,254,252,5575.720703,2596.593506,2,1,76.558778,118.291797,4102.966916,212.845484,53,45,3,1,1,3,0
0.001084,2,2,146,178,2767.527704,31,29,538745.375,656826.5625,0,0,0.007,0.007,0.0,0.0,73,89,2,3,2,4,0
3.483841,358,746,19098,1087890,316.60458,31,29,43733.33984,2494791.25,2,370,9.757465,4.675666,1503.609926,1026.900012,53,1458,1,3,1,3,0
0.548676,10,6,786,268,27.338538,254,252,10323.03223,3266.043945,2,1,56.885222,100.02,2972.999544,149.298109,79,45,1,1,1,1,1
0.14573,6,2,986,86,48.034034,62,252,45124.54297,2360.529785,2,1,29.146,0.003,1881.543437,0.0,164,43,12,6,6,12,0
0.8405,10,8,564,354,20.226056,254,252,4835.217285,2950.624756,2,1,89.478444,113.92157,6538.597244,158.437312,56,44,1,1,1,1,1
0.587087,12,12,894,9180,39.176478,62,252,11173.8125,114667.8516,2,4,53.371546,43.734181,3383.65001,3026.393458,75,765,1,1,1,1,1
1.016012,14,18,1684,10168,30.511452,31,29,12314.81543,75621.15625,3,5,78.128536,59.738118,8766.437638,7674.386811,120,565,2,1,1,3,0
1.864958,18,20,1016,5144,19.839588,62,252,4118.055176,20963.47461,6,8,109.644647,96.003159,6324.852003,5778.52407,56,257,1,2,1,1,1
0.389736,6,8,320,1882,33.355913,31,29,5480.633301,33807.5,1,2,77.8722,64.880168,5497.591738,144.601266,53,235,7,7,2,5,0
1.2551,12,14,584,6348,19.918731,62,252,3416.460693,37574.69531,3,5,114.002726,90.636464,6535.513121,5739.65,49,453,1,1,1,1,1
0.001723,4,4,528,304,4062.681453,31,29,1838653.5,1058618.75,0,0,0.445667,0.208333,0.62249,0.286852,132,76,7,4,3,6,0
0.038988,72,74,4238,63516,3719.092897,31,29,857699.75,12856878.0,7,30,0.544493,0.534403,32.038969,31.327997,59,858,8,2,1,5,0
0.005756,22,24,1920,4312,7817.92904,31,29,2547602.5,5744267.0,6,6,0.258095,0.225565,16.05549,12.996483,87,180,2,3,4,3,0
0.872714,10,8,1192,354,19.479463,254,252,9835.983398,2841.709961,2,1,84.511667,117.419711,5171.500095,170.971078,119,44,2,1,2,1,1
1.915529,8,12,364,8930,9.918931,62,252,1332.269043,34187.94531,1,4,273.611991,165.561821,19707.35639,15666.38434,46,744,1,2,2,1,1
0.051815,52,42,37492,3380,1794.847072,31,29,5677275.0,509504.9688,18,8,1.008176,1.250512,94.840396,3.064056,721,80,1,3,4,1,0
0.200118,4,4,520,304,34.979361,31,29,15590.80078,9114.62207,0,0,33.982,62.335,48.045078,88.145813,130,76,3,3,3,17,0
0.926183,20,8,17286,354,29.151907,254,252,141846.7031,2677.656738,7,1,45.764052,121.31757,3733.449804,172.535406,864,44,3,1,2,3,1
0.376781,10,6,756,268,39.810926,254,252,14459.32813,4756.078613,2,1,39.933778,57.480398,1994.934626,80.81682,76,45,3,1,1,2,1
1.038744,14,18,1684,10168,29.843735,31,29,12045.31641,73966.25,3,5,79.878151,61.073765,8769.926424,7678.984854,120,565,4,4,4,1,0
1.00679,14,18,1684,10168,30.790928,31,29,12427.61621,76313.82813,3,5,77.418769,59.190882,8766.141485,7674.910934,120,565,1,2,1,1,0
0.003934,8,10,1052,824,4321.301306,31,29,1872902.875,1508896.75,2,2,0.514286,0.378444,32.857046,0.692541,132,82,1,2,3,3,0
10.529384,442,858,24848,1094788,123.369044,31,29,18836.42969,830827.75,38,390,23.984195,12.285737,9260.611724,6633.629666,56,1276,6,11,3,12,0
0.930479,10,8,564,354,18.27016,254,252,4367.643066,2665.293945,2,1,103.386556,122.960289,7057.884831,174.982297,56,44,5,1,1,1,1
0.34836,12,16,1344,10784,77.506028,62,252,28292.57031,232173.6094,3,6,31.66909,22.699933,1547.679165,0.0,112,674,1,1,1,2,1
7e-06,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,57,0,23,16,16,23,1
3e-06,2,0,228,0,333333.3215,254,0,304000000.0,0.0,0,0,0.003,0.0,0.0,0.0,114,0,9,2,8,8,0
0.21761,10,6,1018,268,68.930655,254,252,33711.6875,8234.916016,2,1,22.543889,38.960199,1196.924173,59.151262,102,45,1,1,1,1,1
2.026684,18,12,6724,882,14.309088,254,252,25069.52148,3193.393555,6,4,132.870804,172.147,8385.822215,247.065656,374,74,1,21,1,1,1
0.423064,22,24,2054,2478,106.366887,31,29,37081.85938,44910.46484,6,6,20.13,19.202363,1206.737398,1177.485154,93,103,7,1,3,9,0
1.12957,16,10,1518,2272,22.132316,254,252,10085.25391,14483.3877,4,3,69.451868,118.527891,3715.129213,153.808562,95,227,1,1,3,1,1
0.650602,16,32,1940,31908,72.240788,62,252,22366.97852,380091.0625,4,14,43.316066,19.872419,2210.41603,1664.308639,121,997,1,1,1,1,1
0.971909,60,14,68199,612,75.109914,254,252,552010.5625,4683.565918,27,1,16.268441,65.51623,1596.741837,86.218984,1137,44,2,1,1,2,1
1e-05,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,532,0,36,13,13,36,0
3e-06,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,84,0,1,1,17,1,1
8e-06,2,0,1064,0,125000.0003,254,0,532000000.0,0.0,0,0,0.008,0.0,0.0,0.0,532,0,3,4,1,12,1
18.417128,4,0,2128,0,0.162892,254,0,693.2677,0.0,0,0,6139.0425,0.0,8681.905,0.0,532,0,6,2,2,6,1
9e-06,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,52,0,2,2,2,2,1
0.136152,6,2,986,86,51.413127,62,252,48298.96094,2526.587891,2,1,27.2304,0.007,1638.824434,0.0,164,43,9,3,3,9,0
1.365719,364,746,19410,1087890,812.026509,31,29,113387.8984,6364015.0,2,370,3.761438,1.832537,194.852907,111.076658,53,1458,3,4,3,3,0
0.074784,48,50,2958,32642,1297.068836,31,29,309905.8438,3422122.25,7,18,1.619065,1.515939,88.565122,87.309694,62,653,10,3,6,5,0
1.157155,12,18,1580,10168,25.061465,31,29,10017.67188,66397.32813,3,5,105.164726,68.035471,10837.5729,8728.773285,132,565,2,3,1,2,0
1.175564,10,8,564,354,14.461143,254,252,3457.063965,2109.625488,2,1,130.558778,155.871578,9479.221998,231.388016,56,44,2,1,1,1,1
0.197362,10,6,630,268,76.00247,254,252,22983.14648,9079.761719,2,1,21.151889,34.595398,1107.539634,56.403457,63,45,9,5,5,8,1
1.669569,40,158,1824,186342,117.994523,62,252,8524.355469,887237.375,7,77,42.809463,10.600398,2111.78944,1049.189131,46,1179,1,1,1,1,1
0.008605,22,24,2054,2478,5229.517946,31,29,1823126.125,2208018.75,6,6,0.393571,0.347391,24.370126,21.628521,93,103,5,2,3,9,0
8e-06,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,57,0,19,3,3,19,1
1.775494,42,22,31123,1764,35.483083,62,252,136894.8594,7587.747559,17,8,43.304731,80.556953,3164.851305,127.329297,741,80,1,1,1,1,1
0.219797,10,8,794,1292,77.344095,62,252,26024.01367,41165.25781,2,2,24.421889,29.028857,1322.776531,52.057895,79,162,1,1,1,1,1
0.829984,10,8,754,354,20.482322,254,252,6544.70459,2988.009277,2,1,92.117778,104.622711,6023.765152,141.427687,75,44,10,1,2,5,1
1.005683,12,18,1580,10168,28.836126,31,29,11526.49512,76397.83594,3,5,91.392366,59.12559,9530.169437,7673.903388,132,565,1,4,1,1,0
4.200992,14,8,6806,354,4.998819,254,252,12035.25195,590.336731,4,1,323.153231,567.601688,26230.34185,928.412875,486,44,1,1,1,1,1
0.484445,10,12,826,4654,43.348574,62,252,12286.22461,70464.14063,2,3,53.827222,42.591181,3363.277011,3428.206787,83,388,3,1,1,1,1
0.052959,90,90,5174,83708,3379.973262,31,29,772975.3125,12504466.0,7,39,0.591326,0.58882,36.541174,36.327497,57,930,9,3,5,4,0
0.08603,2,2,89,208,34.871557,254,60,4184.586914,9671.044922,0,0,0.008,0.004,0.0,0.0,45,104,1,1,15,1,1
0.004681,18,18,3736,2456,7477.034789,31,29,6031190.0,3964964.75,7,7,0.257412,0.246176,12.818375,0.326889,208,136,8,5,5,11,0
5e-06,2,0,90,0,200000.0051,254,0,72000000.0,0.0,1,0,0.005,0.0,0.0,0.0,45,0,20,3,3,20,0
9e-06,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,57,0,27,18,19,27,1
3e-06,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,52,0,10,2,2,9,1
0.792807,10,6,846,268,18.920116,254,252,7689.135254,2260.323242,2,1,84.742889,148.819203,4603.427648,239.351531,85,45,3,1,2,3,1
0.042225,22,24,2054,2478,1065.719373,31,29,371533.4688,449970.4063,6,6,1.993714,1.812217,247.987034,229.387039,93,103,2,3,3,5,0
1.815274,60,14,68197,612,40.214315,254,252,295541.0625,2507.610352,27,1,30.767357,122.307156,3043.410381,182.094656,1137,44,3,1,2,1,1
4e-06,2,0,1162,0,250000.0006,254,0,1162000000.0,0.0,0,0,0.004,0.0,0.0,0.0,581,0,28,10,10,28,1
2.782521,20,8,13404,354,9.703431,254,252,36611.40234,891.278076,9,1,146.448468,385.138,16068.76631,698.137438,670,44,2,1,17,1,1
3e-06,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,52,0,5,2,2,6,1
0.184617,10,6,838,268,81.24929,254,252,32716.38086,9706.582031,2,1,18.862667,35.484398,1006.108379,60.131645,84,45,1,1,1,1,1
1.898629,52,54,2934,3742,55.303065,31,29,12126.64551,15476.43066,11,15,37.221842,35.812621,2978.065316,84.567344,56,69,2,5,3,1,0
0.488078,10,6,1072,268,30.732793,254,252,15817.14356,3671.544434,2,1,49.635111,78.478602,2512.457158,102.129609,107,45,1,1,1,1,1
0.388771,62,58,5928,8010,306.092792,31,29,120029.5313,161987.3906,14,17,6.373295,6.807351,397.423964,414.71378,96,138,1,3,3,2,0
1.047391,10,8,798,354,16.230805,254,252,5491.740723,2367.788086,2,1,109.603778,142.580859,7249.6378,186.94875,80,44,1,1,1,1,1
1.744352,12,12,1362,3038,13.185412,254,252,5728.20166,12772.65137,3,3,158.485179,151.045,10814.56859,391.398687,114,253,1,1,1,1,1
0.709494,10,8,928,1256,23.960738,62,252,9426.436523,12391.92969,2,2,78.832667,97.448859,4759.348743,194.491266,93,157,1,1,1,1,1
0.629427,10,8,564,354,27.008691,254,252,6456.666016,3940.091553,2,1,69.433,88.92657,5446.548857,138.478813,56,44,1,1,1,1,1
13.306137,4,0,2128,0,0.22546,254,0,959.557251,0.0,0,0,4435.379,0.0,6272.5585,0.0,532,0,34,13,13,34,0
0.90403,14,12,950,622,27.653949,254,252,7813.899902,5052.929688,4,4,67.299615,78.585367,3535.397732,95.552094,68,52,1,1,2,1,1
1e-05,2,0,1380,0,100000.0025,254,0,552000000.0,0.0,0,0,0.01,0.0,0.0,0.0,690,0,1,1,1,1,1
6.045664,50,238,2532,305049,47.472041,62,252,3284.337402,401964.7813,2,116,123.360513,25.285051,8821.154646,3710.320983,51,1282,1,1,1,2,1
0.671997,10,8,856,1836,25.297732,62,252,9178.612305,19131.03711,2,2,74.666333,75.16457,3692.998993,132.535172,86,230,2,1,1,1,1
0.021117,8,10,1048,824,805.038598,31,29,347397.8438,281100.5313,2,2,2.965429,2.287222,170.811259,4.343159,131,82,1,4,6,1,0
0.741784,20,36,2652,36714,74.145576,62,252,27177.72461,384963.8438,6,16,39.041262,19.1576,1946.902797,0.0,133,1020,1,1,1,2,1
0.603874,10,8,534,354,28.151567,254,252,6372.189941,4106.816895,2,1,66.977556,79.020859,4000.78363,129.187664,53,44,2,1,1,2,1
1e-05,2,0,1112,0,100000.0025,254,0,444800000.0,0.0,0,0,0.01,0.0,0.0,0.0,556,0,13,3,4,12,0
0.001651,4,4,520,304,4239.854637,31,29,1889763.75,1104785.0,0,0,0.424333,0.190333,0.594441,0.262816,130,76,5,2,2,6,0
1.006751,14,18,1684,10168,30.792124,31,29,12428.09863,76316.78906,3,5,77.413382,59.192471,8765.627574,7674.43222,120,565,2,3,1,1,0
6.062446,264,512,15116,645754,127.836188,31,29,19871.84766,850472.5625,24,231,23.049578,11.881045,6534.593601,4691.961912,57,1261,13,7,5,11,0
0.926707,16,10,918,556,26.977242,254,252,7432.77002,4324.991699,5,3,59.542798,96.790219,3245.630626,137.377469,57,56,5,2,2,4,0
1.264167,10,8,558,354,13.447591,254,252,3183.123779,1961.766235,2,1,136.098667,197.676328,8017.578292,359.7545,56,44,8,2,3,3,1
0.567448,10,6,534,268,26.434139,254,252,6781.237793,3157.998535,2,1,60.889889,87.559398,3362.670923,135.719453,53,45,2,1,2,2,0
0.223142,6,8,320,1862,58.258867,31,29,9572.379883,58438.125,1,2,44.5684,31.794857,3140.697415,77.562516,53,233,1,7,1,4,0
1.048721,10,8,634,354,16.210222,254,252,4355.782227,2364.7854,2,1,113.516444,141.541578,6553.874695,282.441438,63,44,3,3,4,3,1
0.430914,12,22,1218,19788,76.581403,62,252,20737.31641,350677.8438,3,9,39.174001,20.178619,2233.914854,2061.212253,102,899,1,1,1,1,1
0.41331,14,6,7858,268,45.970338,254,252,141240.2344,4335.728516,4,1,31.793077,64.775801,1841.073368,102.852852,561,45,12,1,3,4,0
1.239532,10,8,564,354,13.714854,254,252,3278.656738,2000.755127,2,1,131.261444,164.963281,8060.70329,228.448688,56,44,14,1,5,1,1
1.378317,12,10,994,850,15.235973,254,252,5293.412109,4440.197754,3,2,125.222179,160.36825,7724.085158,215.801719,83,85,2,1,2,2,1
1.33498,12,18,1580,10168,21.723172,31,29,8683.276367,57552.92188,3,5,121.329915,78.495291,10923.88219,8795.085161,132,565,3,3,2,1,0
8e-06,2,0,198,0,125000.0003,254,0,99000000.0,0.0,0,0,0.008,0.0,0.0,0.0,99,0,5,3,3,5,1
2.2e-05,2,0,1588,0,45454.5451,254,0,288727264.0,0.0,0,0,0.022,0.0,0.0,0.0,794,0,12,26,5,12,1
0.096119,4,4,520,304,72.826391,31,29,32459.76367,18976.47656,0,0,23.994666,22.662,33.921563,32.041129,130,76,12,3,4,14,0
0.001076,2,2,130,162,2788.103975,31,29,483271.3438,602230.4375,0,0,0.009,0.006,0.0,0.0,65,81,4,3,2,3,0
0.780133,10,8,564,354,21.791156,254,252,5209.368164,3178.945068,2,1,86.681444,96.513711,5932.635594,143.204734,56,44,1,1,1,1,1
1.33682,12,10,990,838,15.708921,254,252,5433.790527,4518.185059,3,2,117.585185,136.264328,6505.348641,207.563094,83,84,2,1,1,2,1
0.734841,10,8,810,2920,23.134257,62,252,7936.410645,27815.54102,2,2,81.649,90.861289,4379.410987,117.273219,81,365,4,1,19,1,1
1.177887,22,34,1048,24528,46.693784,62,252,6798.615234,161692.9375,7,15,56.084049,34.564304,2794.327895,2188.325235,48,721,1,1,2,1,1
0.674813,16,18,1540,1644,48.902439,31,29,17118.81641,18411.02734,4,4,48.18007,39.667293,83.448391,80.28743,96,91,11,4,6,9,0
0.203072,10,6,694,268,73.865428,254,252,24621.80859,8824.456055,2,1,21.719667,36.407199,1146.074139,63.334551,69,45,5,2,2,5,0
0.004564,4,4,568,320,1533.742389,31,29,746713.4375,420683.625,0,0,1.159667,1.024,1.630826,1.440381,142,80,8,3,4,5,0
1.106491,10,8,564,354,15.363885,254,252,3672.872314,2241.31958,2,1,113.790556,147.541422,8224.903267,180.090688,56,44,1,1,1,3,1
0.313005,60,62,3614,50036,386.575294,31,29,90835.60938,1258229.125,7,24,5.299475,5.121803,0.0,314.748166,60,807,9,3,6,4,0
0.91447,60,14,68185,612,79.827658,254,252,586560.5,4977.746582,27,1,15.014237,66.974844,1472.483982,80.379195,1136,44,2,10,1,2,1
0.695839,10,8,810,1090,24.430939,62,252,8381.249023,10968.05469,2,2,77.315444,82.084141,4093.69018,133.356766,81,136,5,1,1,5,0
3.833387,16,16,886,850,8.086844,254,252,1734.236694,1663.281128,4,4,255.559146,248.974797,17750.64682,423.95275,55,53,1,1,1,1,1
0.010907,38,40,2438,19266,7059.686485,31,29,1741267.125,13778308.0,7,13,0.286351,0.264564,17.783863,16.485553,64,482,5,2,2,5,0
1e-05,2,0,1066,0,100000.0025,254,0,426400000.0,0.0,0,0,0.01,0.0,0.0,0.0,533,0,28,7,7,28,0
5.907085,74,18,95342,784,15.40523,254,252,127377.8906,1003.540649,34,1,80.914356,343.52825,12684.55623,763.889063,1288,44,3,1,1,1,1
0.016168,16,18,1540,1644,2041.068756,31,29,714497.75,768431.4375,4,4,1.057533,0.924294,71.953185,1.737882,96,91,9,6,8,13,0
5e-06,2,0,1768,0,200000.0051,254,0,1414400000.0,0.0,0,0,0.005,0.0,0.0,0.0,884,0,26,8,8,26,1
2.091479,10,8,784,354,8.128219,254,252,2700.481201,1185.763672,2,1,232.284,281.618562,14863.76228,422.563406,78,44,1,1,3,1,1
1.980092,30,16,21304,778,22.726216,254,252,83204.21094,2949.35791,11,5,68.226207,128.152398,4436.404736,177.274891,710,49,8,1,3,4,1
8e-06,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,52,0,10,5,22,10,1
0.777007,10,10,608,646,24.452805,254,252,5642.163086,5992.224121,2,3,86.334111,78.609109,4529.003765,105.835437,61,65,2,1,1,2,1
0.771411,34,14,29304,728,60.927314,254,252,294971.1563,7010.530273,14,3,22.805818,54.84523,2218.738226,87.315219,862,52,5,1,1,5,0
0.036853,30,42,2302,34406,1926.573115,31,29,483217.0938,7291021.0,5,15,1.259897,0.886098,70.719073,59.762823,77,819,18,6,4,8,0
0.001001,2,2,132,164,2997.002832,31,29,527472.5,655344.625,0,0,0.004,0.007,0.0,0.0,66,82,2,4,18,2,0
1.859131,26,50,1210,41078,40.341429,62,252,5008.791992,173229.3281,7,22,74.365238,36.330612,4361.369084,3028.030339,47,822,1,1,1,1,1
0.004516,4,4,568,312,1550.044312,31,29,754650.125,414526.125,0,0,1.198,0.998,1.685744,1.402193,142,78,8,3,5,6,0
0.240225,72,74,4238,63516,603.600785,31,29,139202.8281,2086643.75,7,30,3.378634,3.284027,197.910801,195.110274,59,858,10,1,5,5,0
